id,name,name_en,slug,type,region,governorate_id,governorate,parent_id,inside_city_id,inside_city,latitude,longitude,coordinate_quality,delivery_fee,standard_delivery_fee,express_delivery_fee,free_delivery_over,active,source_note
1419,جبل الزيتون,Mount of Olives,mount-of-olives,neighborhood,jerusalem,9,القدس,,,,31.778,35.2456,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1420,الخلة,Al Khalla,al-khalla,neighborhood,jerusalem,9,القدس,,,,31.7444,35.22,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1421,دير السنة,Deir al-Sunna,deir-al-sunna,neighborhood,jerusalem,9,القدس,,,,31.7473,35.2205,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1422,أم ليسون,Umm Lison,umm-lison,neighborhood,jerusalem,9,القدس,,,,31.7428,35.2267,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1423,واد الحمص,Wadi al-Hummus,wadi-al-hummus,neighborhood,jerusalem,9,القدس,,,,31.7272,35.2287,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1424,الدحيشية القدس,Dahiyat al-Quds,dahiyat-al-quds,neighborhood,jerusalem,9,القدس,,,,31.7614,35.265,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1425,السلام كفر عقب,As Salam Kafr Aqab,as-salam-kafr-aqab,neighborhood,jerusalem,9,القدس,,,,31.879,35.218,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1426,المطار قلنديا,Qalandiya Airport Area,qalandiya-airport-area,neighborhood,jerusalem,9,القدس,,,,31.8615,35.2188,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1427,سميراميس,Semiramis,semiramis,neighborhood,jerusalem,9,القدس,,,,31.8491,35.2205,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1428,ضاحية البريد,Dahiyat al-Barid,dahiyat-al-barid,neighborhood,jerusalem,9,القدس,,,,31.8422,35.2192,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1429,بيت حنينا البلد,Beit Hanina al-Balad,beit-hanina-al-balad,neighborhood,jerusalem,9,القدس,,,,31.8338,35.2071,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1430,واد الدم,Wadi ad-Dam,wadi-ad-dam,neighborhood,jerusalem,9,القدس,,,,31.8251,35.2124,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1431,الاشقرية,Al Ashqariya,al-ashqariya,neighborhood,jerusalem,9,القدس,,,,31.831,35.2183,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1432,حي الزهور شعفاط,Al Zuhur Shuafat,al-zuhur-shuafat,neighborhood,jerusalem,9,القدس,,,,31.8155,35.2293,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1433,رأس خميس,Ras Khamis,ras-khamis,neighborhood,jerusalem,9,القدس,,,,31.818,35.2367,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1434,رأس شحادة,Ras Shehadeh,ras-shehadeh,neighborhood,jerusalem,9,القدس,,,,31.8194,35.239,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1435,عناتا الجديدة,New Anata,new-anata,neighborhood,jerusalem,9,القدس,,,,31.8138,35.2558,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1436,واد الجمل,Wadi al-Jamal,wadi-al-jamal,neighborhood,jerusalem,9,القدس,,,,31.795,35.256,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1437,الزعيم,Az Zaayyem,az-zaayyem,town,jerusalem,9,القدس,,,,31.7895,35.2651,approximate_seed,25,25,35,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1438,الخان الأحمر,Khan al-Ahmar,khan-al-ahmar,village,jerusalem,9,القدس,,,,31.8175,35.334,approximate_seed,30,30,40,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1439,النبي صموئيل,An Nabi Samwil,an-nabi-samwil,village,jerusalem,9,القدس,,,,31.8311,35.18,approximate_seed,30,30,40,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1440,بيت حنينا الجديدة,New Beit Hanina,new-beit-hanina,neighborhood,jerusalem,9,القدس,,,,31.8214,35.2194,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1441,راس كبسة,Ras Kabsa,ras-kabsa,neighborhood,jerusalem,9,القدس,,,,31.8206,35.2415,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1442,الصوانة الشرقية,East Suwwana,east-suwwana,neighborhood,jerusalem,9,القدس,,,,31.7822,35.2462,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1443,واد الربابة,Wadi Rababa,wadi-rababa,neighborhood,jerusalem,9,القدس,,,,31.7702,35.2291,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1444,حارة المغاربة,Mughrabi Quarter,mughrabi-quarter,neighborhood,jerusalem,9,القدس,,,,31.775,35.233,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1445,حارة باب السلسلة,Bab as-Silsila Quarter,bab-as-silsila-quarter,neighborhood,jerusalem,9,القدس,,,,31.7767,35.2329,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1446,باب الأسباط,Lions Gate Area,lions-gate-area,neighborhood,jerusalem,9,القدس,,,,31.7804,35.2374,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1447,حارة الواد,Al Wad Quarter,al-wad-quarter,neighborhood,jerusalem,9,القدس,,,,31.7788,35.2326,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1448,المصرارة,Musrara,musrara,neighborhood,jerusalem,9,القدس,,,,31.7855,35.2267,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1449,المستعمرة الأمريكية,American Colony,american-colony,neighborhood,jerusalem,9,القدس,,,,31.789,35.2295,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1450,طالبية,Talbiya,talbiya,neighborhood,jerusalem,9,القدس,,,,31.7729,35.2176,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1451,الشيخ بدر,Sheikh Bader,sheikh-bader,neighborhood,jerusalem,9,القدس,,,,31.7815,35.2102,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1452,لفتا,Lifta,lifta,neighborhood,jerusalem,9,القدس,,,,31.7984,35.1997,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1453,عين كارم,Ein Karem,ein-karem,neighborhood,jerusalem,9,القدس,,,,31.7685,35.162,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1454,السواحرة الغربية,As Sawahira al-Gharbiya,as-sawahira-al-gharbiya,neighborhood,jerusalem,9,القدس,,,,31.7483,35.2544,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1455,العيسوية الغربية,West Isawiya,west-isawiya,neighborhood,jerusalem,9,القدس,,,,31.7954,35.2448,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1456,خلة العين,Khallat al-Ain,khallat-al-ain,neighborhood,jerusalem,9,القدس,,,,31.7328,35.2274,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1457,الحردوب,Al Hardoub,al-hardoub,neighborhood,jerusalem,9,القدس,,,,31.7355,35.2231,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1458,مرج الغزال,Marj al-Ghazal,marj-al-ghazal,neighborhood,jerusalem,9,القدس,,,,31.7479,35.236,approximate_seed,20,20,30,300,True,Expanded Jerusalem/Inside-48 seed list compiled from public locality references; coordinates and fees require field validation.
1459,عين السهلة,Ein as-Sahla,ein-as-sahla,village,inside_48,12,الداخل الفلسطيني - أم الفحم,1339,1339,أم الفحم,32.505,35.0955,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1460,برطعة,Bartaa,bartaa,village,inside_48,12,الداخل الفلسطيني - أم الفحم,1339,1339,أم الفحم,32.473,35.0939,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1461,عارة,Ara,ara,village,inside_48,12,الداخل الفلسطيني - أم الفحم,1339,1339,أم الفحم,32.5,35.091,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1462,البياضة,Al Bayyada,al-bayyada,village,inside_48,12,الداخل الفلسطيني - أم الفحم,1339,1339,أم الفحم,32.5484,35.1544,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1463,أم القطف,Umm al-Qutuf,umm-al-qutuf,village,inside_48,12,الداخل الفلسطيني - أم الفحم,1339,1339,أم الفحم,32.462,35.0461,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1464,ميتسير,Meiser,meiser,village,inside_48,12,الداخل الفلسطيني - أم الفحم,1339,1339,أم الفحم,32.4452,35.0431,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1465,جلجولية,Jaljulia,jaljulia,town,inside_48,12,الداخل الفلسطيني - الطيبة,1346,1346,الطيبة,32.1538,34.9533,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1466,زيمر,Zemer,zemer,town,inside_48,12,الداخل الفلسطيني - الطيبة,1346,1346,الطيبة,32.3644,35.033,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1467,يمه,Yamma,yamma,village,inside_48,12,الداخل الفلسطيني - الطيبة,1346,1346,الطيبة,32.393,35.023,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1468,بير السكة,Bir as-Sikka,bir-as-sikka,village,inside_48,12,الداخل الفلسطيني - الطيبة,1346,1346,الطيبة,32.387,35.031,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1469,إبثان,Ibtan,ibtan,village,inside_48,12,الداخل الفلسطيني - الطيبة,1346,1346,الطيبة,32.382,35.03,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1470,مرجة,Marja,marja,village,inside_48,12,الداخل الفلسطيني - الطيبة,1346,1346,الطيبة,32.376,35.037,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1471,الطيبة الزعبية,Taibe Zubaydiya,taibe-zubaydiya,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.6074,35.4446,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1472,نين,Nein,nein,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.6305,35.347,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1473,صندلة,Sandala,sandala,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.5227,35.3223,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1474,المقيبلة,Muqeible,muqeible,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.5171,35.2943,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1475,سولم,Sulam,sulam,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.6077,35.3334,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1476,الناعورة,Naura,naura,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.6149,35.3913,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1477,الدحي,Dahi,dahi,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.6175,35.3432,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1478,كفر مصر,Kafr Misr,kafr-misr,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.6449,35.4218,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1479,الرمانة,Rummana,rummana,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.7782,35.3051,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1480,العزير,Uzeir,uzeir,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.7928,35.3286,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1481,طرعان,Turan,turan,town,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.7766,35.3796,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1482,البعينة نجيدات,Bueine Nujeidat,bueine-nujeidat,town,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.8062,35.365,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1483,عين الأسد,Ein al-Asad,ein-al-asad,village,inside_48,12,الداخل الفلسطيني - طمرة,1342,1342,طمرة,32.9386,35.3956,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1484,كمانة,Kamaneh,kamaneh,village,inside_48,12,الداخل الفلسطيني - طمرة,1342,1342,طمرة,32.9055,35.3655,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1485,الحسينية,Hussniyya,hussniyya,village,inside_48,12,الداخل الفلسطيني - طمرة,1342,1342,طمرة,32.9,35.32,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1486,وادي سلامة,Wadi Salame,wadi-salame,village,inside_48,12,الداخل الفلسطيني - طمرة,1342,1342,طمرة,32.8908,35.369,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1487,عرب النعيم,Arab al-Naim,arab-al-naim,village,inside_48,12,الداخل الفلسطيني - طمرة,1342,1342,طمرة,32.885,35.338,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1488,سلامة,Salama,salama,village,inside_48,12,الداخل الفلسطيني - طمرة,1342,1342,طمرة,32.8892,35.3682,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1489,الكعبية طباش حجاجرة,Kaabiyye-Tabbash-Hajajre,kaabiyye-tabbash-hajajre,town,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.7466,35.1793,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1490,بسمة طبعون,Basmat Tabun,basmat-tabun,town,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.7385,35.1531,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1491,إبطن,Ibtin,ibtin,village,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.7628,35.1138,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1492,رمانة الجليل,Rummat al-Heib,rummat-al-heib,village,inside_48,12,الداخل الفلسطيني - طمرة,1342,1342,طمرة,32.7793,35.3,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1493,الزرازير,Zarzir,zarzir,town,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.7228,35.2206,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1494,منشية زبدة,Manshiyat Zabda,manshiyat-zabda,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.7042,35.1931,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1495,عرب الشبلي,Arab al-Shibli,arab-al-shibli,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.6905,35.392,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1496,أم الغنم,Umm al-Ghanam,umm-al-ghanam,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.6834,35.3916,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1497,بئر المكسور,Bir al-Maksur,bir-al-maksur,town,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.7781,35.2207,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1498,وادي الحمام,Wadi al-Hamam,wadi-al-hamam,village,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.825,35.4905,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1499,غور المزرعة,Ghawr al-Mazraah,ghawr-al-mazraah,village,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.811,35.489,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1500,الشبلي,Shibli,shibli,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.6942,35.397,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1501,كفر مندا,Kafr Manda,kafr-manda,town,inside_48,12,الداخل الفلسطيني - عرابة البطوف,1344,1344,عرابة البطوف,32.8103,35.26,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1502,عيلبون,Eilabun,eilabun,town,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.8369,35.4008,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1503,فسوطة,Fassuta,fassuta,town,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,33.0488,35.3086,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1504,معليا,Miilya,miilya,town,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,33.0267,35.257,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1505,حرفيش,Hurfeish,hurfeish,town,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,33.0177,35.348,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1506,بيت جن,Beit Jann,beit-jann,town,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,32.9648,35.379,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1507,ساجور,Sajur,sajur,town,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.9427,35.3415,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1508,الرامة,Rameh,rameh,town,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.9389,35.3676,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1509,دير حنا,Deir Hanna,deir-hanna,town,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.8628,35.3636,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1510,كوكب أبو الهيجاء,Kaukab Abu al-Hija,kaukab-abu-al-hija,village,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.831,35.2496,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1511,مجدل شمس,Majdal Shams,majdal-shams,city,inside_48,12,الداخل الفلسطيني - مجدل شمس,,1511,مجدل شمس,33.269,35.772,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1512,مسعدة,Masade,masade,town,inside_48,12,الداخل الفلسطيني - مجدل شمس,1511,1511,مجدل شمس,33.2325,35.7569,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1513,بقعاثا,Buqata,buqata,town,inside_48,12,الداخل الفلسطيني - مجدل شمس,1511,1511,مجدل شمس,33.2035,35.7782,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1514,عين قنية,Ein Qiniyye,ein-qiniyye,village,inside_48,12,الداخل الفلسطيني - مجدل شمس,1511,1511,مجدل شمس,33.2367,35.7315,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1515,الغجر,Ghajar,ghajar,village,inside_48,12,الداخل الفلسطيني - مجدل شمس,1511,1511,مجدل شمس,33.2729,35.6232,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1516,كسرى سميع,Kisra-Sumei,kisra-sumei,town,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,32.9661,35.302,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1517,يانوح جث,Yanuh-Jat,yanuh-jat,town,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,32.98,35.247,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1518,جت الجليل,Jat Galilee,jat-galilee,village,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,32.98,35.25,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1519,أبو غوش,Abu Ghosh,abu-ghosh,city,inside_48,12,الداخل الفلسطيني - أبو غوش,,1519,أبو غوش,31.8055,35.1093,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1520,عين رافة,Ein Rafa,ein-rafa,village,inside_48,12,الداخل الفلسطيني - أبو غوش,1519,1519,أبو غوش,31.7908,35.1111,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1521,عين نقوبا,Ein Naqquba,ein-naqquba,village,inside_48,12,الداخل الفلسطيني - أبو غوش,1519,1519,أبو غوش,31.7928,35.12,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1522,بيت نقوبا,Beit Naqquba,beit-naqquba,village,inside_48,12,الداخل الفلسطيني - أبو غوش,1519,1519,أبو غوش,31.8012,35.1241,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1523,أبو تلول,Abu Tulul,abu-tulul,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.16,35.017,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1524,أبو قرينات,Abu Qrenat,abu-qrenat,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.07,34.97,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1525,الأطرش,Al Atrash,al-atrash,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.197,34.914,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1526,أم بطين,Umm Batin,umm-batin,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.279,34.878,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
